#             R [au]           V(R) [eV]         s10(R) [eV]         s21(R) [eV]         s45(R) [eV]         s97(R) [eV]        s206(R) [eV]        s440(R) [eV]        s938(R) [eV]       s2000(R) [eV]
    9.916391639164E0  -4.522273011155E-3  -7.791768642375E-3  -4.521781778976E-3  -4.522203743272E-3  -4.522271579399E-3  -4.522272959651E-3  -4.522273008840E-3  -4.522273010760E-3  -4.522273011140E-3
    9.917491749175E0  -4.516538307656E-3  -7.789050851838E-3  -4.516037109530E-3  -4.516469856206E-3  -4.516536984661E-3  -4.516538245717E-3  -4.516538306328E-3  -4.516538307296E-3  -4.516538307637E-3
    9.918591859186E0  -4.510810875944E-3  -7.786305392661E-3  -4.510299684469E-3  -4.510743259373E-3  -4.510809660541E-3  -4.510810803360E-3  -4.510810875398E-3  -4.510810875666E-3  -4.510810875934E-3
    9.919691969197E0  -4.505090706800E-3  -7.783532321072E-3  -4.504569496259E-3  -4.505023943118E-3  -4.505089597415E-3  -4.505090623533E-3  -4.505090706721E-3  -4.505090706632E-3  -4.505090706800E-3
    9.920792079208E0  -4.499377791016E-3  -7.780731693297E-3  -4.498846537364E-3  -4.499311897785E-3  -4.499376785659E-3  -4.499377697187E-3  -4.499377790973E-3  -4.499377790954E-3  -4.499377791011E-3
    9.921892189219E0  -4.493672119395E-3  -7.777903565566E-3  -4.493130800248E-3  -4.493607113718E-3  -4.493671215650E-3  -4.493672015273E-3  -4.493672118949E-3  -4.493672119393E-3  -4.493672119379E-3
    9.922992299230E0  -4.487973682752E-3  -7.775047994106E-3  -4.487422277378E-3  -4.487909581263E-3  -4.487972877764E-3  -4.487973568742E-3  -4.487973681581E-3  -4.487973682721E-3  -4.487973682733E-3
    9.924092409241E0  -4.482282471914E-3  -7.772165035145E-3  -4.481720961216E-3  -4.482219290764E-3  -4.482281762376E-3  -4.482282348545E-3  -4.482282469804E-3  -4.482282471790E-3  -4.482282471904E-3
    9.925192519252E0  -4.476598477720E-3  -7.769254744912E-3  -4.476026844228E-3  -4.476536232565E-3  -4.476597859862E-3  -4.476598345634E-3  -4.476598474554E-3  -4.476598477485E-3  -4.476598477720E-3
    9.926292629263E0  -4.470921691020E-3  -7.766317179634E-3  -4.470339918879E-3  -4.470860397011E-3  -4.470921160599E-3  -4.470921550960E-3  -4.470921686767E-3  -4.470921690691E-3  -4.470921691015E-3
    9.927392739274E0  -4.465252102675E-3  -7.763352395539E-3  -4.464660177633E-3  -4.465191774446E-3  -4.465251654963E-3  -4.465251955473E-3  -4.465252097379E-3  -4.465252102292E-3  -4.465252102659E-3
    9.928492849285E0  -4.459589703558E-3  -7.760360448856E-3  -4.458987612955E-3  -4.459530355215E-3  -4.459589333330E-3  -4.459589550127E-3  -4.459589697327E-3  -4.459589703174E-3  -4.459589703540E-3
    9.929592959296E0  -4.453934484555E-3  -7.757341395812E-3  -4.453322217309E-3  -4.453876129662E-3  -4.453934186076E-3  -4.453934325870E-3  -4.453934477546E-3  -4.453934484222E-3  -4.453934484545E-3
    9.930693069307E0  -4.448286436562E-3  -7.754295292635E-3  -4.447663983160E-3  -4.448229088132E-3  -4.448286203577E-3  -4.448286273655E-3  -4.448286428972E-3  -4.448286436321E-3  -4.448286436561E-3
    9.931793179318E0  -4.442645550486E-3  -7.751222195554E-3  -4.442012902974E-3  -4.442589220970E-3  -4.442645376209E-3  -4.442645384433E-3  -4.442645542542E-3  -4.442645550356E-3  -4.442645550481E-3
    9.932893289329E0  -4.437011817247E-3  -7.748122160796E-3  -4.436368969213E-3  -4.436956518519E-3  -4.437011694349E-3  -4.437011649156E-3  -4.437011809191E-3  -4.437011817213E-3  -4.437011817232E-3
    9.933993399340E0  -4.431385227776E-3  -7.744995244589E-3  -4.430732174344E-3  -4.431330971125E-3  -4.431385148371E-3  -4.431385058773E-3  -4.431385219856E-3  -4.431385227775E-3  -4.431385227758E-3
    9.935093509351E0  -4.425765773016E-3  -7.741841503162E-3  -4.425102510831E-3  -4.425712569131E-3  -4.425765728653E-3  -4.425765604238E-3  -4.425765765472E-3  -4.425765772960E-3  -4.425765773006E-3
    9.936193619362E0  -4.420153443920E-3  -7.738660992742E-3  -4.419479971138E-3  -4.420101302883E-3  -4.420153425571E-3  -4.420153276500E-3  -4.420153436976E-3  -4.420153443762E-3  -4.420153443920E-3
    9.937293729373E0  -4.414548231454E-3  -7.735453769557E-3  -4.413864547731E-3  -4.414497162725E-3  -4.414548229500E-3  -4.414548066511E-3  -4.414548225304E-3  -4.414548231189E-3  -4.414548231449E-3
    9.938393839384E0  -4.408950126595E-3  -7.732219889836E-3  -4.408256233073E-3  -4.408900139001E-3  -4.408950130923E-3  -4.408949965222E-3  -4.408950121391E-3  -4.408950126247E-3  -4.408950126579E-3
    9.939493949395E0  -4.403359120330E-3  -7.728959409806E-3  -4.402655019630E-3  -4.403310222056E-3  -4.403359121078E-3  -4.403358963585E-3  -4.403359116174E-3  -4.403359119946E-3  -4.403359120312E-3
    9.940594059406E0  -4.397775203660E-3  -7.725672385696E-3  -4.397060899866E-3  -4.397727402234E-3  -4.397775191532E-3  -4.397775052551E-3  -4.397775200590E-3  -4.397775203292E-3  -4.397775203649E-3
    9.941694169417E0  -4.392198367596E-3  -7.722358873733E-3  -4.391473866246E-3  -4.392151669881E-3  -4.392198333852E-3  -4.392198223070E-3  -4.392198365573E-3  -4.392198367293E-3  -4.392198367595E-3
    9.942794279428E0  -4.386628603159E-3  -7.719018930145E-3  -4.385893911234E-3  -4.386583015339E-3  -4.386628539605E-3  -4.386628466095E-3  -4.386628602060E-3  -4.386628602957E-3  -4.386628603155E-3
    9.943894389439E0  -4.381065901385E-3  -7.715652611160E-3  -4.380321027295E-3  -4.381021428955E-3  -4.381065800358E-3  -4.381065772576E-3  -4.381065900987E-3  -4.381065901292E-3  -4.381065901370E-3
    9.944994499450E0  -4.375510253318E-3  -7.712259973007E-3  -4.374755206895E-3  -4.375466901072E-3  -4.375510107678E-3  -4.375510133465E-3  -4.375510253290E-3  -4.375510253304E-3  -4.375510253300E-3
    9.946094609461E0  -4.369961650015E-3  -7.708841071914E-3  -4.369196442496E-3  -4.369919422035E-3  -4.369961453132E-3  -4.369961539712E-3  -4.369961649919E-3  -4.369961650005E-3  -4.369961650005E-3
    9.947194719472E0  -4.364420082544E-3  -7.705395964107E-3  -4.363644726565E-3  -4.364378982189E-3  -4.364419828287E-3  -4.364419982270E-3  -4.364420081978E-3  -4.364420082459E-3  -4.364420082544E-3
    9.948294829483E0  -4.358885541985E-3  -7.701924705817E-3  -4.358100051566E-3  -4.358845571877E-3  -4.358885224711E-3  -4.358885452088E-3  -4.358885540658E-3  -4.358885541792E-3  -4.358885541980E-3
    9.949394939494E0  -4.353358019426E-3  -7.698427353269E-3  -4.352562409964E-3  -4.353319181445E-3  -4.353357633970E-3  -4.353357940119E-3  -4.353358017153E-3  -4.353358019134E-3  -4.353358019411E-3
    9.950495049505E0  -4.347837505972E-3  -7.694903962693E-3  -4.347031794222E-3  -4.347799801237E-3  -4.347837047632E-3  -4.347837437314E-3  -4.347837502659E-3  -4.347837505611E-3  -4.347837505954E-3
    9.951595159516E0  -4.342323992734E-3  -7.691354590316E-3  -4.341508196806E-3  -4.342287421598E-3  -4.342323457264E-3  -4.342323934624E-3  -4.342323988369E-3  -4.342323992354E-3  -4.342323992723E-3
    9.952695269527E0  -4.336817470837E-3  -7.687779292367E-3  -4.335991610181E-3  -4.336782032871E-3  -4.336816854433E-3  -4.336817423000E-3  -4.336817465478E-3  -4.336817470490E-3  -4.336817470836E-3
    9.953795379538E0  -4.331317931417E-3  -7.684178125074E-3  -4.330482026811E-3  -4.331283625402E-3  -4.331317230706E-3  -4.331317893393E-3  -4.331317925179E-3  -4.331317931148E-3  -4.331317931412E-3
    9.954895489549E0  -4.325825365620E-3  -7.680551144663E-3  -4.324979439161E-3  -4.325792189535E-3  -4.325824577651E-3  -4.325825336755E-3  -4.325825358666E-3  -4.325825365457E-3  -4.325825365605E-3
    9.955995599560E0  -4.320339764605E-3  -7.676898407364E-3  -4.319483839696E-3  -4.320307715615E-3  -4.320338886834E-3  -4.320339744037E-3  -4.320339757135E-3  -4.320339764544E-3  -4.320339764587E-3
    9.957095709571E0  -4.314861119542E-3  -7.673219969405E-3  -4.313995220879E-3  -4.314830193986E-3  -4.314860149822E-3  -4.314861106189E-3  -4.314861111779E-3  -4.314861119540E-3  -4.314861119531E-3
    9.958195819582E0  -4.309389421610E-3  -7.669515887013E-3  -4.308513575177E-3  -4.309359614992E-3  -4.309388358183E-3  -4.309389414164E-3  -4.309389413791E-3  -4.309389421581E-3  -4.309389421609E-3
    9.959295929593E0  -4.303924662001E-3  -7.665786216416E-3  -4.303038895053E-3  -4.303895968978E-3  -4.303923503484E-3  -4.303924658912E-3  -4.303924654367E-3  -4.303924661884E-3  -4.303924661996E-3
    9.960396039604E0  -4.298466831919E-3  -7.662031013843E-3  -4.297571172972E-3  -4.298439246289E-3  -4.298465577292E-3  -4.298466831385E-3  -4.298466824701E-3  -4.298466831694E-3  -4.298466831904E-3
    9.961496149615E0  -4.293015922576E-3  -7.658250335521E-3  -4.292110401399E-3  -4.292989437268E-3  -4.293014571173E-3  -4.293015922544E-3  -4.293015915987E-3  -4.293015922261E-3  -4.293015922558E-3
    9.962596259626E0  -4.287571925199E-3  -7.654444237679E-3  -4.286656572798E-3  -4.287546532262E-3  -4.287570476696E-3  -4.287571923600E-3  -4.287571919418E-3  -4.287571924832E-3  -4.287571925189E-3
    9.963696369637E0  -4.282134831024E-3  -7.650612776544E-3  -4.281209679635E-3  -4.282110521613E-3  -4.282133285428E-3  -4.282134826033E-3  -4.282134826189E-3  -4.282134830655E-3  -4.282134831023E-3
    9.964796479648E0  -4.276704631298E-3  -7.646756008345E-3  -4.275769714373E-3  -4.276681395667E-3  -4.276702988934E-3  -4.276704621339E-3  -4.276704627495E-3  -4.276704630977E-3  -4.276704631293E-3
    9.965896589659E0  -4.271281317279E-3  -7.642873989309E-3  -4.270336669478E-3  -4.271259144769E-3  -4.271279578784E-3  -4.271281301012E-3  -4.271281314529E-3  -4.271281317047E-3  -4.271281317264E-3
    9.966996699670E0  -4.265864880237E-3  -7.638966775665E-3  -4.264910537415E-3  -4.265843759262E-3  -4.265863046543E-3  -4.265864856544E-3  -4.265864878486E-3  -4.265864880111E-3  -4.265864880220E-3
    9.968096809681E0  -4.260455311453E-3  -7.635034423640E-3  -4.259491310647E-3  -4.260435229490E-3  -4.260453383779E-3  -4.260455279431E-3  -4.260455310559E-3  -4.260455311419E-3  -4.260455311443E-3
    9.969196919692E0  -4.255052602219E-3  -7.631076989462E-3  -4.254078981639E-3  -4.255033545800E-3  -4.255050582059E-3  -4.255052561167E-3  -4.255052601943E-3  -4.255052602218E-3  -4.255052602218E-3
    9.970297029703E0  -4.249656743836E-3  -7.627094529361E-3  -4.248673542857E-3  -4.249638698535E-3  -4.249654632950E-3  -4.249656693245E-3  -4.249656743833E-3  -4.249656743783E-3  -4.249656743832E-3
    9.971397139714E0  -4.244267727619E-3  -7.623087099562E-3  -4.243274986765E-3  -4.244250678039E-3  -4.244265528019E-3  -4.244267667161E-3  -4.244267727454E-3  -4.244267727469E-3  -4.244267727605E-3
    9.972497249725E0  -4.238885544893E-3  -7.619054756295E-3  -4.237883305827E-3  -4.238869474658E-3  -4.238883258834E-3  -4.238885474406E-3  -4.238885544198E-3  -4.238885544639E-3  -4.238885544876E-3
    9.973597359736E0  -4.233510186994E-3  -7.614997555788E-3  -4.232498492508E-3  -4.233495078735E-3  -4.233507816961E-3  -4.233510106477E-3  -4.233510185512E-3  -4.233510186661E-3  -4.233510186983E-3
    9.974697469747E0  -4.228141645267E-3  -7.610915554268E-3  -4.227120539274E-3  -4.228127480615E-3  -4.228139193968E-3  -4.228141554867E-3  -4.228141642838E-3  -4.228141644898E-3  -4.228141645266E-3
    9.975797579758E0  -4.222779911071E-3  -7.606808807963E-3  -4.221749438587E-3  -4.222766670643E-3  -4.222777381422E-3  -4.222779811070E-3  -4.222779907623E-3  -4.222779910717E-3  -4.222779911067E-3
    9.976897689769E0  -4.217424975775E-3  -7.602677373103E-3  -4.216385182914E-3  -4.217412639164E-3  -4.217422370890E-3  -4.217424866580E-3  -4.217424971312E-3  -4.217424975483E-3  -4.217424975760E-3
    9.977997799780E0  -4.212076830758E-3  -7.598521305913E-3  -4.211027764719E-3  -4.212065376521E-3  -4.212074153938E-3  -4.212076712892E-3  -4.212076825349E-3  -4.212076830562E-3  -4.212076830740E-3
    9.979097909791E0  -4.206735467410E-3  -7.594340662623E-3  -4.205677176467E-3  -4.206724873059E-3  -4.206732722135E-3  -4.206735341499E-3  -4.206735461179E-3  -4.206735467319E-3  -4.206735467400E-3
    9.980198019802E0  -4.201400877133E-3  -7.590135499461E-3  -4.200333410621E-3  -4.201391119123E-3  -4.201398067047E-3  -4.201400743895E-3  -4.201400870248E-3  -4.201400877119E-3  -4.201400877133E-3
    9.981298129813E0  -4.196073051340E-3  -7.585905872654E-3  -4.194996459647E-3  -4.196064105057E-3  -4.196070180242E-3  -4.196072911575E-3  -4.196073043999E-3  -4.196073051331E-3  -4.196073051336E-3
    9.982398239824E0  -4.190751981454E-3  -7.581651838431E-3  -4.189666316010E-3  -4.190743821206E-3  -4.190749053286E-3  -4.190751836033E-3  -4.190751973879E-3  -4.190751981373E-3  -4.190751981439E-3
    9.983498349835E0  -4.185437658908E-3  -7.577373453019E-3  -4.184342972174E-3  -4.185430257914E-3  -4.185434677747E-3  -4.185437508763E-3  -4.185437651332E-3  -4.185437658725E-3  -4.185437658890E-3
    9.984598459846E0  -4.180130075148E-3  -7.573070772647E-3  -4.179026420604E-3  -4.180123405526E-3  -4.180127045192E-3  -4.180129921258E-3  -4.180130067803E-3  -4.180130074868E-3  -4.180130075138E-3
    9.985698569857E0  -4.174829221629E-3  -7.568743853543E-3  -4.173716653765E-3  -4.174823254386E-3  -4.174826147188E-3  -4.174829065013E-3  -4.174829214737E-3  -4.174829221284E-3  -4.174829221629E-3
    9.986798679868E0  -4.169535089819E-3  -7.564392751934E-3  -4.168413664121E-3  -4.169529794839E-3  -4.169531975302E-3  -4.169534931523E-3  -4.169535083578E-3  -4.169535089454E-3  -4.169535089814E-3
    9.987898789879E0  -4.164247671194E-3  -7.560017524048E-3  -4.163117444136E-3  -4.164243017229E-3  -4.164244521101E-3  -4.164247512280E-3  -4.164247665773E-3  -4.164247670861E-3  -4.164247671180E-3
    9.988998899890E0  -4.158966957243E-3  -7.555618226114E-3  -4.157827986276E-3  -4.158962911901E-3  -4.158963776152E-3  -4.158966798780E-3  -4.158966952765E-3  -4.158966956984E-3  -4.158966957226E-3
    9.990099009901E0  -4.153692939465E-3  -7.551194914360E-3  -4.152545283006E-3  -4.153689469199E-3  -4.153689732023E-3  -4.153692782517E-3  -4.153692936000E-3  -4.153692939307E-3  -4.153692939455E-3
    9.991199119912E0  -4.148425609370E-3  -7.546747645013E-3  -4.147269326789E-3  -4.148422679469E-3  -4.148422380281E-3  -4.148425454983E-3  -4.148425606922E-3  -4.148425609310E-3  -4.148425609369E-3
    9.992299229923E0  -4.143164958478E-3  -7.542276474302E-3  -4.142000110090E-3  -4.143162533053E-3  -4.143161712492E-3  -4.143164807674E-3  -4.143164956977E-3  -4.143164958476E-3  -4.143164958474E-3
    9.993399339934E0  -4.137910978321E-3  -7.537781458454E-3  -4.136737625375E-3  -4.137909020297E-3  -4.137907720225E-3  -4.137910832084E-3  -4.137910977610E-3  -4.137910978294E-3  -4.137910978307E-3
    9.994499449945E0  -4.132663660440E-3  -7.533262653698E-3  -4.131481865108E-3  -4.132662131546E-3  -4.132660395045E-3  -4.132663519707E-3  -4.132663660265E-3  -4.132663660329E-3  -4.132663660423E-3
    9.995599559956E0  -4.127422996390E-3  -7.528720116262E-3  -4.126232821753E-3  -4.127421857143E-3  -4.127419728521E-3  -4.127422862036E-3  -4.127422996388E-3  -4.127422996176E-3  -4.127422996379E-3
    9.996699669967E0  -4.122188977732E-3  -7.524153902373E-3  -4.120990487776E-3  -4.122188187434E-3  -4.122185712219E-3  -4.122188850566E-3  -4.122188977483E-3  -4.122188977430E-3  -4.122188977731E-3
    9.997799779978E0  -4.116961596041E-3  -7.519564068260E-3  -4.115754855640E-3  -4.116961112763E-3  -4.116958337706E-3  -4.116961476792E-3  -4.116961595213E-3  -4.116961595689E-3  -4.116961596037E-3
    9.998899889989E0  -4.111740842903E-3  -7.514950670150E-3  -4.110525917811E-3  -4.111740623474E-3  -4.111737596550E-3  -4.111740732206E-3  -4.111740841268E-3  -4.111740842548E-3  -4.111740842888E-3
    1.000000000000E1  -4.106526709912E-3  -7.510313764272E-3  -4.105303666753E-3  -4.106526709912E-3  -4.106523480317E-3  -4.106526608304E-3  -4.106526707335E-3  -4.106526709603E-3  -4.106526709895E-3
    1.000110011001E1  -4.101319188675E-3  -7.505653406854E-3  -4.100088094931E-3  -4.101319362824E-3  -4.101315980576E-3  -4.101319096578E-3  -4.101319185103E-3  -4.101319188450E-3  -4.101319188665E-3
    1.000220022002E1  -4.096118270809E-3  -7.500969654123E-3  -4.094879194810E-3  -4.096118574571E-3  -4.096115088892E-3  -4.096118188525E-3  -4.096118266260E-3  -4.096118270687E-3  -4.096118270808E-3
    1.000330033003E1  -4.090923947941E-3  -7.496262562308E-3  -4.089676958854E-3  -4.090924337915E-3  -4.090920796834E-3  -4.090923875636E-3  -4.090923942496E-3  -4.090923947907E-3  -4.090923947937E-3
    1.000440044004E1  -4.085736211709E-3  -7.491532187636E-3  -4.084481379527E-3  -4.085736645620E-3  -4.085733095967E-3  -4.085736149408E-3  -4.085736205498E-3  -4.085736211708E-3  -4.085736211695E-3
    1.000550055006E1  -4.080555053762E-3  -7.486778586336E-3  -4.079292449295E-3  -4.080555490448E-3  -4.080551977861E-3  -4.080555001333E-3  -4.080555046956E-3  -4.080555053713E-3  -4.080555053745E-3
    1.000660066007E1  -4.075380465760E-3  -7.482001814636E-3  -4.074110160623E-3  -4.075380865162E-3  -4.075377434080E-3  -4.075380422905E-3  -4.075380458558E-3  -4.075380465617E-3  -4.075380465750E-3
    1.000770077008E1  -4.070212439371E-3  -7.477201928763E-3  -4.068934505974E-3  -4.070212762526E-3  -4.070209456193E-3  -4.070212405620E-3  -4.070212431992E-3  -4.070212439129E-3  -4.070212439370E-3
    1.000880088009E1  -4.065050966277E-3  -7.472378984946E-3  -4.063765477814E-3  -4.065051175302E-3  -4.065048035767E-3  -4.065050940971E-3  -4.065050958948E-3  -4.065050965958E-3  -4.065050966273E-3
    1.000990099010E1  -4.059896038169E-3  -7.467533039413E-3  -4.058603068607E-3  -4.059896096253E-3  -4.059893164369E-3  -4.059896020451E-3  -4.059896031113E-3  -4.059896037815E-3  -4.059896038155E-3
    1.001100110011E1  -4.054747646747E-3  -7.462664148391E-3  -4.053447270818E-3  -4.054747518143E-3  -4.054744833566E-3  -4.054747635556E-3  -4.054747640176E-3  -4.054747646407E-3  -4.054747646730E-3
    1.001210121012E1  -4.049605783724E-3  -7.457772368109E-3  -4.048298076911E-3  -4.049605433734E-3  -4.049603034925E-3  -4.049605777779E-3  -4.049605777826E-3  -4.049605783443E-3  -4.049605783714E-3
    1.001320132013E1  -4.044470440823E-3  -7.452857754795E-3  -4.043155479352E-3  -4.044469835790E-3  -4.044467760014E-3  -4.044470438614E-3  -4.044470435751E-3  -4.044470440634E-3  -4.044470440822E-3
    1.001430143014E1  -4.039341609776E-3  -7.447920364676E-3  -4.038019470604E-3  -4.039340717073E-3  -4.039339000399E-3  -4.039341609556E-3  -4.039341605641E-3  -4.039341609687E-3  -4.039341609772E-3
    1.001540154015E1  -4.034219282327E-3  -7.442960253981E-3  -4.032890043133E-3  -4.034218070346E-3  -4.034216747647E-3  -4.034219282127E-3  -4.034219279183E-3  -4.034219282312E-3  -4.034219282313E-3
    1.001650165017E1  -4.029103450229E-3  -7.437977478938E-3  -4.027767189403E-3  -4.029101888373E-3  -4.029100993326E-3  -4.029103448151E-3  -4.029103448065E-3  -4.029103450221E-3  -4.029103450213E-3
    1.001760176018E1  -4.023994105248E-3  -7.432972095774E-3  -4.022650901880E-3  -4.023992163916E-3  -4.023991729003E-3  -4.023994099630E-3  -4.023994103978E-3  -4.023994105172E-3  -4.023994105238E-3
    1.001870187019E1  -4.018891239158E-3  -7.427944160718E-3  -4.017541173026E-3  -4.018888889739E-3  -4.018888946245E-3  -4.018891228569E-3  -4.018891238609E-3  -4.018891238984E-3  -4.018891239158E-3
    1.001980198020E1  -4.013794843745E-3  -7.422893729998E-3  -4.012437995308E-3  -4.013792058604E-3  -4.013792636619E-3  -4.013794826971E-3  -4.013794843646E-3  -4.013794843477E-3  -4.013794843741E-3
    1.002090209021E1  -4.008704910803E-3  -7.417820859841E-3  -4.007341361190E-3  -4.008701663274E-3  -4.008702791692E-3  -4.008704886841E-3  -4.008704910781E-3  -4.008704910472E-3  -4.008704910789E-3
    1.002200220022E1  -4.003621432140E-3  -7.412725606477E-3  -4.002251263136E-3  -4.003617696512E-3  -4.003619403032E-3  -4.003621400184E-3  -4.003621431797E-3  -4.003621431789E-3  -4.003621432123E-3
